0.324928763322532,0.476145636057481
0.102989326231182,0.382338164141402
0.200356637360528,0.252712653717026
0.224228662904352,0.169656007550657
0.0827553612180054,0.160736421821639
0.082417423138395,0.378979021450505
0.139284348115325,0.157413959968835
0.227082763100043,0.249214290641248
0.328257655957714,0.406438540900126
0.0390188021119684,0.193440980743617
0.278369597159326,0.118628903757781
0.181392545579001,0.0191253472585231
0.4036278068088,0.352304848842323
0.0261180035304278,0.426462709438056
0.362901601241902,0.555884429020807
0.449733651708812,0.365308195119724
0.463375227991492,0.361362748546526
0.370439893333241,0.13081279839389
0.164133786922321,0.39004423818551
0.19436134910211,0.431961834663525
0.335339950397611,0.715455275494605
0.338822673773393,0.688185377977788
0.105095533421263,0.0091617195867002
0.151257948251441,0.369214221136644
0.131119691068307,0.118816662579775
0.0680871119257063,0.542902640067041
0.467995358165354,0.817260513547808
0.200312091270462,0.669865410076454
0.0250409075524658,0.0551768143195659
0.44215068500489,0.546142848674208
0.17305666487664,0.0801319580059499
0.545704446500167,0.535041959024966
0.116613840451464,0.554371072677895
0.372159713413566,0.00438199238851666
0.514716625912115,0.45094732590951
0.543502713087946,0.0204386750701815
0.550326350610703,0.00645402586087584
0.137852110667154,0.758800444891676
0.648796560708433,0.884064577287063
0.474070282652974,0.975990950362757
0.4698339139577,0.105039305519313
0.11719962884672,0.567898976849392
0.0537366995122284,0.563275133492425
0.147538939258084,0.752580830361694
0.699947238201275,0.932797878980637
0.411032343981788,0.116670248797163
0.198539644945413,0.577267962275073
0.680184112628922,0.855040097609162
0.458433414809406,0.277261780807748
0.447262688772753,0.104605439119041
0.583925759652629,0.334778303280473
0.7746774002444,0.851925547700375
0.0912714246660471,0.765960660064593
0.601363564841449,0.771011846372858
0.907646653708071,0.755001735407859
0.695933061419055,0.73361340072006
0.157068874919787,0.950941800838336
0.706347931409255,0.693472475046292
0.733079190133139,0.567711785202846
0.0693032722920179,0.714250205317512
0.698849949752912,0.251299833646044
0.763701887568459,0.323074506595731
0.0425542385783046,0.860023361863568
0.136530977440998,0.920968941412866
0.758465464459732,0.781147038796917
0.704002307960764,0.733906318433583
0.230550063541159,0.873286650050431
0.660712548298761,0.76419547572732
0.864669744856656,0.256785069359466
0.91776927234605,0.220993075752631
0.218368224566802,0.845737119438127
0.78336662449874,0.968722546705976
0.583797143772244,0.803284852299839
0.946294160559773,0.263135556597263
0.821623926283792,0.139306219061837
0.833141883602366,0.227224228670821
0.903433290310204,0.648723744787276
0.76338232983835,0.656379659892991
0.674455157946795,0.637277859495953
